timestamp,value
2/15/2021,2079
2/16/2021,2077
2/17/2021,2096.5
2/18/2021,2147
2/19/2021,2135
2/22/2021,2153.5
2/23/2021,2136.5
2/24/2021,2145.5
2/25/2021,2223
2/26/2021,2202.5
3/1/2021,2154.5
3/2/2021,2176
3/3/2021,2203
3/4/2021,2169
3/5/2021,2185
3/8/2021,2152.5
3/9/2021,2141
3/10/2021,2149.5
3/11/2021,2159
3/12/2021,2139
3/15/2021,2184.5
3/16/2021,2174.5
3/17/2021,2202.5
3/18/2021,2192
3/19/2021,2188
3/22/2021,2254
3/23/2021,2205
3/24/2021,2220.5
3/25/2021,2208
3/26/2021,2260.5
3/29/2021,2255.5
3/30/2021,2220.5
3/31/2021,2212.5
4/1/2021,2212.5
4/6/2021,2247
4/7/2021,2239.5
4/8/2021,2267.5
4/9/2021,2250
4/12/2021,2254
4/13/2021,2278
4/14/2021,2297.5
4/15/2021,2328
4/16/2021,2308.5
4/19/2021,2331
4/20/2021,2324
4/21/2021,2344
4/22/2021,2373.5
4/23/2021,2373.5
4/26/2021,2388
4/27/2021,2389
4/28/2021,2392.5
4/29/2021,2432
4/30/2021,2445
5/4/2021,2434.5
5/5/2021,2446
5/6/2021,2476.5
5/7/2021,2518.5
5/10/2021,2565
5/11/2021,2549.5
5/12/2021,2474
5/13/2021,2422.5
5/14/2021,2438
5/17/2021,2455
5/18/2021,2468
5/19/2021,2402.5
5/20/2021,2392
5/21/2021,2403
5/24/2021,2305
5/25/2021,2341
5/26/2021,2359.5
5/27/2021,2388
5/28/2021,2404.5
6/1/2021,2461.5
6/2/2021,2442
6/3/2021,2386.5
6/4/2021,2412.5
6/7/2021,2417.5
6/8/2021,2439
6/9/2021,2459
6/10/2021,2470
6/11/2021,2490
6/14/2021,2504
6/15/2021,2458.5
6/16/2021,2454.5
6/17/2021,2427.5
6/18/2021,2374
6/21/2021,2353.5
6/22/2021,2375.5
6/23/2021,2386.5
6/24/2021,2397.5
6/25/2021,2451
6/28/2021,2458
6/29/2021,2518.5
6/30/2021,2523
7/1/2021,2481
7/2/2021,2519.5
7/5/2021,2539.5
7/6/2021,2529.5
7/7/2021,2508.5
7/8/2021,2435
7/9/2021,2470
7/12/2021,2449
7/13/2021,2478
7/14/2021,2509
7/15/2021,2495
7/16/2021,2493
7/19/2021,2425
7/20/2021,2424.5
7/21/2021,2432
7/22/2021,2449
7/23/2021,2492
7/26/2021,2499.5
7/27/2021,2497.5
7/28/2021,2516
7/29/2021,2556.5
7/30/2021,2624
8/2/2021,2635
8/3/2021,2595.5
8/4/2021,2575.5
8/5/2021,2583.5
8/6/2021,2618.5
8/9/2021,2547
8/10/2021,2579
8/11/2021,2578
8/12/2021,2602
8/13/2021,2602.5
8/16/2021,2644
8/17/2021,2633
8/18/2021,2589.5
8/19/2021,2544
8/20/2021,2569
8/23/2021,2609
8/24/2021,2648.5
8/25/2021,2647.5
8/26/2021,2635
8/27/2021,2673.5
8/31/2021,2714
9/1/2021,2667.5
9/2/2021,2694.5
9/3/2021,2696
9/6/2021,2745.5
9/7/2021,2740.5
9/8/2021,2775
9/9/2021,2817
9/10/2021,2896.5
9/13/2021,2950
9/14/2021,2847
9/15/2021,2868
9/16/2021,2869
9/17/2021,2915
9/20/2021,2847
9/21/2021,2864
9/22/2021,2887
9/23/2021,2937
9/24/2021,2905.5
9/27/2021,2888
9/28/2021,2899
9/29/2021,2913
9/30/2021,2851
10/1/2021,2865
10/4/2021,2889
10/5/2021,2894.5
10/6/2021,2880
10/7/2021,2916
10/8/2021,2902
10/11/2021,3020
10/12/2021,3052
10/13/2021,3076
10/14/2021,3152
10/15/2021,3163
10/18/2021,3180
10/19/2021,3176
10/20/2021,3065
10/21/2021,3014
10/22/2021,2946
10/25/2021,2917
10/26/2021,2831
10/27/2021,2704
10/28/2021,2721
10/29/2021,2695
11/1/2021,2713
11/2/2021,2680
11/3/2021,2706
11/4/2021,2643
11/5/2021,2490.5
11/8/2021,2530.5
11/9/2021,2582
11/10/2021,2554
11/11/2021,2645.5
11/12/2021,2676
11/15/2021,2678
11/16/2021,2628.5
11/17/2021,2628
11/18/2021,2607.5
11/19/2021,2661
11/22/2021,2653.5
11/23/2021,2691
11/24/2021,2699
11/25/2021,2740.5
11/26/2021,2618.5
11/29/2021,2650
11/30/2021,2635
12/1/2021,2669.5
12/2/2021,2655
12/3/2021,2648
12/6/2021,2600.5
12/7/2021,2625
12/8/2021,2626
12/9/2021,2630.5
12/10/2021,2625
12/13/2021,2677
12/14/2021,2636
12/15/2021,2597
12/16/2021,2630
12/17/2021,2694
12/20/2021,2645.5
12/21/2021,2696
12/22/2021,2811
12/23/2021,2818
12/24/2021,2848
12/29/2021,2835
12/30/2021,2829.5
12/31/2021,2806
1/4/2022,2815.5
1/5/2022,2866
1/6/2022,2912.5
1/7/2022,2919.5
1/10/2022,2923
1/11/2022,2950
1/12/2022,3003
1/13/2022,2960
1/14/2022,2977.5
1/17/2022,3009
1/18/2022,3006
1/19/2022,3036
1/20/2022,3109.5
1/21/2022,3079.5
1/24/2022,3044.5
1/25/2022,3064
1/26/2022,3093
1/27/2022,3107
1/28/2022,3110
1/31/2022,3076
2/1/2022,3072
2/2/2022,3043
2/3/2022,3058.5
2/4/2022,3087
2/7/2022,3148
2/8/2022,3245
2/9/2022,3248
2/10/2022,3313
2/11/2022,3200
2/14/2022,3306
2/15/2022,3223
2/16/2022,3282
2/17/2022,3294
2/18/2022,3314
2/21/2022,3315
2/22/2022,3420
2/23/2022,3323.5
2/24/2022,3519
2/25/2022,3355.5
2/28/2022,3450
3/1/2022,3495.5
3/2/2022,3605
3/3/2022,3728.5
3/4/2022,3851
3/7/2022,3984.5
3/8/2022,3500.5
3/9/2022,3532
3/10/2022,3535
3/11/2022,3472
3/14/2022,3399
3/15/2022,3217.5
3/16/2022,3306
3/17/2022,3288
3/18/2022,3380.5
3/21/2022,3518
3/22/2022,3550.5
3/23/2022,3560
3/24/2022,3664
3/25/2022,3583
3/28/2022,3606
3/29/2022,3583
3/30/2022,3508
3/31/2022,3503
4/1/2022,3483
4/4/2022,3444
4/5/2022,3415
4/6/2022,3443.5
4/7/2022,3346
4/8/2022,3395
4/11/2022,3234.5
4/12/2022,3214.5
4/13/2022,3207
4/14/2022,3237.5
4/19/2022,3312
4/20/2022,3240
4/21/2022,3262
4/22/2022,3244
4/25/2022,3090
4/26/2022,3102.5
4/27/2022,3100
4/28/2022,3065.5
4/29/2022,3039
5/3/2022,2911.5
5/4/2022,2929
5/5/2022,2917
5/6/2022,2832.5
5/9/2022,2708
5/10/2022,2677
5/11/2022,2737
5/12/2022,2688
5/13/2022,2723
5/16/2022,2791
5/17/2022,2836
5/18/2022,2845
5/19/2022,2826
5/20/2022,2931
5/23/2022,2963
5/24/2022,2881
5/25/2022,2829.5
5/26/2022,2825.5
5/27/2022,2823
5/30/2022,2863
5/31/2022,2816.5
6/1/2022,2701.5
6/6/2022,2742
6/7/2022,2715
6/8/2022,2765.5
6/9/2022,2752.5
6/10/2022,2695
6/13/2022,2589.5
6/14/2022,2588
6/15/2022,2580
6/16/2022,2500.5
6/17/2022,2474
6/20/2022,2462
6/21/2022,2519.5
6/22/2022,2455.5
6/23/2022,2480
6/24/2022,2436
6/27/2022,2453
6/28/2022,2500
6/29/2022,2452
6/30/2022,2397
7/1/2022,2384
7/4/2022,2431.5
7/5/2022,2374
7/6/2022,2358
7/7/2022,2417.5
7/8/2022,2399.5
7/11/2022,2417
7/12/2022,2358
7/13/2022,2343
7/14/2022,2329
7/15/2022,2320.5
7/18/2022,2377.5
7/19/2022,2412
7/20/2022,2456.5
7/21/2022,2426
7/22/2022,2460
7/25/2022,2431.5
7/26/2022,2437
7/27/2022,2390.5
7/28/2022,2458
7/29/2022,2452
8/1/2022,2469.5
8/2/2022,2448.5
8/3/2022,2403
8/4/2022,2374
8/5/2022,2447.5
8/8/2022,2435.5
8/9/2022,2488
8/10/2022,2462.5
8/11/2022,2498
8/12/2022,2468.5
8/15/2022,2389.5
8/16/2022,2442
8/17/2022,2414
8/18/2022,2412
8/19/2022,2376
8/22/2022,2387.5
8/23/2022,2438.5
8/24/2022,2422
8/25/2022,2442.5
8/26/2022,2495
8/30/2022,2406.5
8/31/2022,2368.5
9/1/2022,2306
9/2/2022,2309
9/5/2022,2290.5
9/6/2022,2260
9/7/2022,2230.5
9/8/2022,2256
9/9/2022,2280
9/12/2022,2288.5
9/13/2022,2309.5
9/14/2022,2227.5
9/15/2022,2272
9/16/2022,2259
9/19/2022,2232
9/20/2022,2245.5
9/21/2022,2191
9/22/2022,2195.5
9/23/2022,2153
9/26/2022,2125.5
9/27/2022,2106
9/28/2022,2080
9/29/2022,2261
9/30/2022,2180
10/3/2022,2164
10/4/2022,2261.5
10/5/2022,2289
10/6/2022,2355
10/7/2022,2342
10/10/2022,2274
10/11/2022,2218.5
10/12/2022,2227
10/13/2022,2374
10/14/2022,2309
10/17/2022,2240
10/18/2022,2200.5
10/19/2022,2169
10/20/2022,2214
10/21/2022,2155.5
10/24/2022,2160
10/25/2022,2170.5
10/26/2022,2265.5
10/27/2022,2297
10/28/2022,2226
10/31/2022,2197
11/1/2022,2245.5
11/2/2022,2227
11/3/2022,2216
11/4/2022,2306
11/7/2022,2292
11/8/2022,2327
11/9/2022,2338
11/10/2022,2272
11/11/2022,2410
11/14/2022,2392
11/15/2022,2410
11/16/2022,2393
11/17/2022,2342.5
11/18/2022,2369
11/21/2022,2344
11/22/2022,2394
11/23/2022,2364
11/24/2022,2344
11/25/2022,2346
11/28/2022,2315.5
11/29/2022,2341.5
11/30/2022,2387
12/1/2022,2430.5
12/2/2022,2448.5
12/5/2022,2485
12/6/2022,2461
12/7/2022,2450.5
12/8/2022,2468.5
12/9/2022,2453.5
12/12/2022,2390
12/13/2022,2388
12/14/2022,2379.5
12/15/2022,2396
12/16/2022,2354
12/19/2022,2327
12/20/2022,2329.5
12/21/2022,2357
12/22/2022,2362
12/23/2022,2342
12/28/2022,2343
12/29/2022,2371.5
12/30/2022,2360.5
